Sr No,Product Name,,BoM,Material,Surface Finish,Surface Area(mm2),Thickness(mm),Unit Weight(kg),Total Weight(kg),UoM,Quantity
955,PR05-15-16-014,DOOR STIFFNER,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,38829.77,3,0.43,0.86,Unit,2
956,CP03-22-03-004,STIFFNER-02,"PR05-15-16-000SA] PRINTER DOOR, CL04-10-04-000SA] CPLT DOOR, PS07-29-08-000SA] DOOR-1, PS07-28-08-000SA] DOOR-1, UL08-08-09-000SA] UNLOADING DOOR, SR05-06-14-000SA] ASRS DOOR W/O INDICATION (LEFT), SR05-06-15-000SA] ASRS DOOR WITH INDICATION (LEFT), CP03-30-03-000SA] RIGHT SIDE CP DOOR-1 WITH INDICATION LIGHT, AV01-08-04-000SA] AV DOOR, MB04-07-01-000SA_R1] MB STRUCTURE, MB04-07-14-000SA_R1] DOOR ASSEMBLY, HS06-04-08-000SA] HS DOOR",AISI 1020,IVORY POWDER COAT,2349.88,3,0.02,1.76,Unit,88
957,CP03-22-03-005,STIFFNER-03,"PR05-15-16-000SA] PRINTER DOOR, CL04-10-04-000SA] CPLT DOOR, PS07-29-08-000SA] DOOR-1, PS07-28-08-000SA] DOOR-1, UL08-08-09-000SA] UNLOADING DOOR, SR05-06-14-000SA] ASRS DOOR W/O INDICATION (LEFT), SR05-06-15-000SA] ASRS DOOR WITH INDICATION (LEFT), CP03-30-03-000SA] RIGHT SIDE CP DOOR-1 WITH INDICATION LIGHT, HS06-04-08-000SA] HS DOOR",AISI 1020,IVORY POWDER COAT,864.53,3,0.01,0.68,Unit,68
958,PR05-15-16-016,DOOR STIFFNER,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,21053.13,3,0.23,0.46,Unit,2
959,PR05-15-16-017,DOOR STIFFNER,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,21053.13,3,0.23,0.46,Unit,2
960,PR05-15-16-018,DOOR STIFFNER,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,12646.69,3,0.14,0.28,Unit,2
961,PR05-15-16-019,DOOR STIFFNER,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,12646.69,3,0.14,0.28,Unit,2
962,PR05-12-01-014,BACK COVER STIFFENER,PR05-15-00-000MA] LABLE PRINTING STATION,AISI 1020,IVORY POWDER COAT,29199.49,3,0.3,0.6,Unit,2
963,PR05-12-01-015,COVER STIFFENER-1,PR05-15-00-000MA] LABLE PRINTING STATION,AISI 1020,IVORY POWDER COAT,29448.36,3,0.31,4.96,Unit,16
964,CL04-10-04-002,CL VERTICAL STIFFNER,CL04-10-04-000SA] CPLT DOOR,AISI 1020,IVORY POWDER COAT,82825,3,0.91,3.64,Unit,4
965,CL04-10-04-003,CL HORIZONTAL STIFFNER,CL04-10-04-000SA] CPLT DOOR,AISI 1020,IVORY POWDER COAT,72735.44,3,0.79,1.58,Unit,2
966,CL04-10-04-023,CL HORIZONTAL STIFFNER,CL04-10-04-000SA] CPLT DOOR,AISI 1020,IVORY POWDER COAT,84500.05,3,0.91,1.82,Unit,2
967,PS07-14-04-004,RIB,PS07-28-04-000SA] 7X4 MULTI-DOSE PACK SEPARATOR BOTTOM ASSEMBLY,AISI 1020,BLUE POWDER COAT,983.18,3,0.01,0.16,Unit,16
968,PS07-23-01-087,STIFFNER,PS07-29-03-000SA] PS TOP ASSEMBLY,AISI 1020,IVORY POWDER COAT,25867.15,3,0.26,2.08,Unit,8
969,PS07-23-01-088,STIFFNER,PS07-29-03-000SA] PS TOP ASSEMBLY,AISI 1020,IVORY POWDER COAT,25637.15,3,0.26,1.04,Unit,4
970,PS07-23-14-002,LED Clamp,PS07-23-14-000SA] LED ASSEMBLY,AISI 1020,BLUE POWDER COAT,4529.33,3,0.04,0.32,Unit,8
971,PS07-23-14-003,LED CLAMP STOPPER,PS07-23-14-000SA] LED ASSEMBLY,AISI 1020,BLUE POWDER COAT,422,3,0.01,0.08,Unit,8
972,PS07-28-07-004,STIFFNER-2,PS07-28-07-000SA] DOOR-2,AISI 1020,IVORY POWDER COAT,81407.23,3,0.89,7.12,Unit,8
973,PS07-28-07-008,STIFFNER-1,PS07-28-07-000SA] DOOR-2,AISI 1020,IVORY POWDER COAT,63533.07,3,0.69,2.76,Unit,4
974,PS07-28-07-002,STIFFNER-3,PS07-28-07-000SA] DOOR-2,AISI 1020,IVORY POWDER COAT,38714.21,3,0.42,1.68,Unit,4
975,PS07-28-07-007,STIFFNER-4,PS07-28-07-000SA] DOOR-2,AISI 1020,IVORY POWDER COAT,8601.71,3,0.09,0.36,Unit,4
976,PS07-28-07-018,STIFFNER-5,PS07-28-07-000SA] DOOR-2,AISI 1020,IVORY POWDER COAT,6732.8,3,0.07,0.28,Unit,4
977,PS07-30-08-003,STIFFNER-03,"PS07-29-08-000SA] DOOR-1, PS07-28-08-000SA] DOOR-1",AISI 1020,IVORY POWDER COAT,73284.31,3,0.79,3.16,Unit,4
978,PS07-26-08-011,STIFFNER-04,"PS07-29-08-000SA] DOOR-1, PS07-28-08-000SA] DOOR-1",AISI 1020,IVORY POWDER COAT,8706.19,3,0.09,0.36,Unit,4
979,PS07-28-08-002,STIFFNER-02,"PS07-29-08-000SA] DOOR-1, PS07-28-08-000SA] DOOR-1",AISI 1020,IVORY POWDER COAT,59867.93,3,0.65,5.2,Unit,8
980,PS07-28-08-008,STIFFNER-01,"PS07-29-08-000SA] DOOR-1, PS07-28-08-000SA] DOOR-1",AISI 1020,IVORY POWDER COAT,60842.92,3,0.66,2.64,Unit,4
981,PS07-28-08-009,STIFFNER-04,"PS07-29-08-000SA] DOOR-1, PS07-28-08-000SA] DOOR-1",AISI 1020,IVORY POWDER COAT,12385.75,3,0.13,0.52,Unit,4
982,PS07-28-08-010,STIFFNER-04,"PS07-29-08-000SA] DOOR-1, PS07-28-08-000SA] DOOR-1",AISI 1020,IVORY POWDER COAT,12385.75,3,0.13,0.52,Unit,4
983,PS07-28-08-011,STIFFNER-04,"PS07-29-08-000SA] DOOR-1, PS07-28-08-000SA] DOOR-1",AISI 1020,IVORY POWDER COAT,26872.31,3,0.29,1.16,Unit,4
984,PS07-23-20-002,BACK COVER SPACER-1,"PS07-29-00-000MA] PACK SAPERATOR, PS07-28-00-000MA] PACK SAPERATOR",AISI 1020,IVORY POWDER COAT,32242.71,3,0.34,21.76,Unit,64
985,CP03-28-05-033,STIFFNER,"CP03-31-05-000SA_R1] V4 TOP ASSEMBLY, CP03-30-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R1] V4 TOP ASSEMBLY, CP03-28-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R2] V4 TOP ASSEMBLY",AISI 1020,IVORY POWDER COAT,27781.7,3,0.29,2.9,Unit,10
986,UL08-07-09-004,STIFFNER-01,"UL08-08-09-000SA] UNLOADING DOOR, SR05-06-14-000SA] ASRS DOOR W/O INDICATION (LEFT), CP03-30-03-000SA] RIGHT SIDE CP DOOR-1 WITH INDICATION LIGHT, HS06-04-08-000SA] HS DOOR",AISI 1020,IVORY POWDER COAT,67523.36,3,0.73,11.68,Unit,16
987,HS06-04-08-002,HS VERTICAL STIFFNER,"UL08-08-09-000SA] UNLOADING DOOR, SR05-06-15-000SA] ASRS DOOR WITH INDICATION (LEFT), HS06-04-08-000SA] HS DOOR",AISI 1020,IVORY POWDER COAT,83709.7,3,0.91,10.92,Unit,12
988,UL08-07-09-003,STIFFNER,"UL08-08-09-000SA] UNLOADING DOOR, SR05-06-14-000SA] ASRS DOOR W/O INDICATION (LEFT), SR05-06-15-000SA] ASRS DOOR WITH INDICATION (LEFT), AV01-08-04-000SA] AV DOOR, HS06-04-08-000SA] HS DOOR",AISI 1020,IVORY POWDER COAT,23382.2,3,0.25,2.5,Unit,10
989,UL08-07-09-005,STIFFNER WELD PART,"UL08-08-09-000SA] UNLOADING DOOR, SR05-06-14-000SA] ASRS DOOR W/O INDICATION (LEFT), AV01-08-04-000SA] AV DOOR, HS06-04-08-000SA] HS DOOR",AISI 1020,IVORY POWDER COAT,23382.2,3,0.25,2,Unit,8
990,UL08-07-09-006,STIFFNER,"UL08-08-09-000SA] UNLOADING DOOR, SR05-06-14-000SA] ASRS DOOR W/O INDICATION (LEFT), SR05-06-15-000SA] ASRS DOOR WITH INDICATION (LEFT), CP03-30-03-000SA] RIGHT SIDE CP DOOR-1 WITH INDICATION LIGHT, AV01-08-04-000SA] AV DOOR, HS06-04-08-000SA] HS DOOR",AISI 1020,IVORY POWDER COAT,16515.79,3,0.18,2.16,Unit,12
991,UL08-07-09-007,STIFFNER,"UL08-08-09-000SA] UNLOADING DOOR, SR05-06-14-000SA] ASRS DOOR W/O INDICATION (LEFT), SR05-06-15-000SA] ASRS DOOR WITH INDICATION (LEFT), CP03-30-03-000SA] RIGHT SIDE CP DOOR-1 WITH INDICATION LIGHT, AV01-08-04-000SA] AV DOOR, HS06-04-08-000SA] HS DOOR",AISI 1020,IVORY POWDER COAT,16515.79,3,0.18,2.16,Unit,12
992,UL08-00-13-009,RIB FOR UL08-00-13-008,UL08-07-13-000SA] STOPPER ASSEMBLY,AISI 1020,BLUE POWDER COAT,1606.55,3,0.01,0.04,Unit,4
993,UL08-01-01-017,RIB FOR UL08-01-01-015,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,1867.85,3,0.02,0.16,Unit,8
994,TP01-00-00-009_RIB,RIB,UL08-08-00-000MA] MAIN ASSEMBLY OF UL,AISI 1020,RED POWDER COAT,14747.66,3,0.158,0.64,Unit,4
995,DD01-04-46-109,RIB-KEEPER MTG CLAMP,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,BLUE POWDER COAT,1745.48,3,0.02,0.04,Unit,2
996,DD01-04-46-110,FRAME C CHANNEL RIB,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COATING,553.9,3,0,0,Unit,12
997,DD01-04-77-002_R1,SIDE GUARD RIB 1,"DD01-04-77-000SA_R3] TROLLY SIDE COVER 1, DD01-04-78-000SA_R3] TROLLEY SIDE GUARD 2",AISI 1020,BLUE POWDER COAT,16596.52,3,0.16,1.28,Unit,8
998,DD01-04-77-003_R2,SIDE GUARD RIB 2,"DD01-04-77-000SA_R3] TROLLY SIDE COVER 1, DD01-04-78-000SA_R3] TROLLEY SIDE GUARD 2",AISI 1020,BLUE POWDER COAT,27909.94,3,0.26,1.56,Unit,6
999,DD01-04-77-005_R2,SIDE GUARD RIB 4,DD01-04-77-000SA_R3] TROLLY SIDE COVER 1,AISI 1020,BLUE POWDER COAT,25250.24,3,0.24,0.48,Unit,2
1000,DD01-04-77-006_R1,SIDE GUARD RIB 6,"DD01-04-77-000SA_R3] TROLLY SIDE COVER 1, DD01-04-78-000SA_R3] TROLLEY SIDE GUARD 2",AISI 1020,BLUE POWDER COAT,42181.1,3,0.38,1.52,Unit,4
1001,DD01-04-77-008,SIDE GUARD RIB 4,"DD01-04-77-000SA_R3] TROLLY SIDE COVER 1, DD01-04-78-000SA_R3] TROLLEY SIDE GUARD 2",AISI 1020,BLUE POWDER COAT,9165.1,3,0.08,0.64,Unit,8
1002,DD01-04-77-009,SIDE GUARD RIB 7,"DD01-04-77-000SA_R3] TROLLY SIDE COVER 1, DD01-04-78-000SA_R3] TROLLEY SIDE GUARD 2",AISI 1020,BLUE POWDER COAT,14135.02,3,0.15,0.6,Unit,4
1003,DD01-04-50-197,CASTER BALL MTG BRACKET,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,11526.89,3,0.11,0.88,Unit,8
1004,SR05-00-02-006_R2,HORIZONTAL SUPPORT- 3,"SR05-04-02-000SA_R2] ASRS STRUCTURE SIDE FRAME, SR05-04-03-000SA_R2] ASRS STRUCTURE SIDE FRAME",AISI 1020,BLUE POWDER COAT,123979.41,3,1.37,10.96,Unit,8
1005,SR05-04-02-002_R2,HORIZONTAL SUPPORT 1,SR05-04-02-000SA_R2] ASRS STRUCTURE SIDE FRAME,AISI 1020,BLUE POWDER COAT,137619.36,3,1.56,3.12,Unit,2
1006,SR05-04-02-004,FRAME SUPPORT PLATE-1,"SR05-04-02-000SA_R2] ASRS STRUCTURE SIDE FRAME, SR05-04-03-000SA_R2] ASRS STRUCTURE SIDE FRAME",AISI 1020,BLUE POWDER COAT,22192.18,3,0.24,7.68,Unit,32
1007,SR05-04-02-005_R2,HORIZONTAL SUPPORT 2,"SR05-04-02-000SA_R2] ASRS STRUCTURE SIDE FRAME, SR05-04-03-000SA_R2] ASRS STRUCTURE SIDE FRAME",AISI 1020,BLUE POWDER COAT,137930.45,3,1.58,6.32,Unit,4
1008,SR05-04-02-051,VERTICAL SUPPORT 2,SR05-04-02-000SA_R2] ASRS STRUCTURE SIDE FRAME,AISI 1020,BLUE POWDER COAT,403258.37,3,4.63,9.26,Unit,2
1009,SR05-05-03-007_R2,HORIZONTAL SUPPORT - 4,"SR05-04-02-000SA_R2] ASRS STRUCTURE SIDE FRAME, SR05-04-03-000SA_R2] ASRS STRUCTURE SIDE FRAME",AISI 1020,BLUE POWDER COAT,141977.38,3,1.57,6.28,Unit,4
1010,SR05-05-03-008,RIB FOR SR05-05-03-002_R1,"SR05-04-02-000SA_R2] ASRS STRUCTURE SIDE FRAME, SR05-04-03-000SA_R2] ASRS STRUCTURE SIDE FRAME",AISI 1020,BLUE POWDER COAT,3788.83,3,0.04,0.64,Unit,16
1011,SR05-04-03-003_R2,HORIZONTAL SUPPORT 1,SR05-04-03-000SA_R2] ASRS STRUCTURE SIDE FRAME,AISI 1020,BLUE POWDER COAT,137619.36,3,1.56,3.12,Unit,2
1012,SR05-04-03-051_R2,VERTICAL SUPPORT 2,SR05-04-03-000SA_R2] ASRS STRUCTURE SIDE FRAME,AISI 1020,BLUE POWDER COAT,403250.47,3,4.63,9.26,Unit,2
1013,SR05-04-09-002,STIFFNER PLATE,SR05-04-09-000SA_R2] TOP COVER,AISI 1020,IVORY POWDER COAT,115519.66,3,1.26,5.04,Unit,4
1014,SR05-04-09-003_R2,STIFFNER PLATE,SR05-04-09-000SA_R2] TOP COVER,AISI 1020,IVORY POWDER COAT,45990.76,3,0.5,6,Unit,12
1015,SR05-05-10-011,GLASS HOLDER,"SR05-04-12-000SA_R2] BACK COVER, SR05-04-17-000SA_R2] BACK COVER, SR05-06-05-000SA_R1] SIDE COVER - 1, SR05-06-06-000SA_R1] SIDE COVER - 1, SR05-06-07-000SA_R1] SIDE COVER - 2, SR05-06-11-000SA_R1] BACK COVER, SR05-06-13-000SA_R1] BACK COVER",AISI 1020,IVORY POWDER COAT,8414.69,3,0.09,5.04,Unit,56
1016,SR05-04-05-002,STIFFNER PLATE,"SR05-06-05-000SA_R1] SIDE COVER - 1, SR05-06-06-000SA_R1] SIDE COVER - 1",AISI 1020,IVORY POWDER COAT,57462.4,3,0.63,2.52,Unit,4
1017,SR05-04-06-002_R2,STIFFNER PLATE,"SR05-06-05-000SA_R1] SIDE COVER - 1, SR05-06-06-000SA_R1] SIDE COVER - 1",AISI 1020,IVORY POWDER COAT,50898.76,3,0.55,2.2,Unit,4
1018,SR05-04-06-003,STIFFNER PLATE,"SR05-06-05-000SA_R1] SIDE COVER - 1, SR05-06-06-000SA_R1] SIDE COVER - 1",AISI 1020,IVORY POWDER COAT,57462.4,3,0.63,2.52,Unit,4
1019,SR05-04-06-004_R2,STIFFNER PLATE,"SR05-06-05-000SA_R1] SIDE COVER - 1, SR05-06-06-000SA_R1] SIDE COVER - 1",AISI 1020,IVORY POWDER COAT,28263.11,3,0.31,1.24,Unit,4
1020,SR05-04-07-002,STIFFNER PLATE,SR05-06-07-000SA_R1] SIDE COVER - 2,AISI 1020,IVORY POWDER COAT,55826.95,3,0.6,1.2,Unit,2
1021,SR05-04-07-003_R2,STIFFNER PLATE,SR05-06-07-000SA_R1] SIDE COVER - 2,AISI 1020,IVORY POWDER COAT,43288.41,3,0.46,0.92,Unit,2
1022,SR05-04-07-004_R1,STIFFNER PLATE,"SR05-06-07-000SA_R1] SIDE COVER - 2, SR05-06-08-000SA_R1] SIDE COVER - 3",AISI 1020,IVORY POWDER COAT,24901.11,3,0.27,1.08,Unit,4
1023,SR05-04-07-011,STIFFNER PLATE,SR05-06-07-000SA_R1] SIDE COVER - 2,AISI 1020,IVORY POWDER COAT,69218.95,3,0.76,1.52,Unit,2
1024,SR05-04-08-004,STIFFNER PLATE,SR05-06-08-000SA_R1] SIDE COVER - 3,AISI 1020,IVORY POWDER COAT,55826.95,3,0.6,1.2,Unit,2
1025,SR05-05-08-002,STIFFNER PLATE,SR05-06-08-000SA_R1] SIDE COVER - 3,AISI 1020,IVORY POWDER COAT,72134.95,3,0.8,1.6,Unit,2
1026,SR05-05-08-003_R2,STIFFNER PLATE,SR05-06-08-000SA_R1] SIDE COVER - 3,AISI 1020,IVORY POWDER COAT,42052.41,3,0.45,0.9,Unit,2
1027,SR05-04-21-007,RIB FOR SR05-05-03-002_R1,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,5867.53,3,0.06,0.24,Unit,4
1028,SR05-05-21-058_R2,SUPPORT MEMBER - 2 RIB,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BlUE POWDER COAT,15138.03,3,0.15,0.9,Unit,6
1029,SR05-01-35-002,HS VERTICAL STIFFNER,SR05-06-14-000SA] ASRS DOOR W/O INDICATION (LEFT),AISI 1020,IVORY POWDER COAT,83564.3,3,0.91,3.64,Unit,4
1030,SR05-01-34-006,STIFFNER-01,SR05-06-15-000SA] ASRS DOOR WITH INDICATION (LEFT),AISI 1020,IVORY POWDER COAT,67510.24,3,0.72,2.88,Unit,4
1031,SR05-01-34-008,STIFFNER WELD PART,SR05-06-15-000SA] ASRS DOOR WITH INDICATION (LEFT),AISI 1020,IVORY POWDER COAT,18247.2,3,0.19,0.38,Unit,2
1032,SR05-04-33-003,HINGE MTG PART,SR05-06-33-000SA] PUSHER - A (RIGHT),AISI 1020,BLUE POWDER COAT,1280.82,3,0.01,0.06,Unit,6
1033,CP03-30-03-002,STIFFNER-04,CP03-30-03-000SA] RIGHT SIDE CP DOOR-1 WITH INDICATION LIGHT,AISI 1020,IVORY POWDER COAT,92768.01,3,1.02,4.08,Unit,4
1034,CP03-30-03-006,STIFFNER,CP03-30-03-000SA] RIGHT SIDE CP DOOR-1 WITH INDICATION LIGHT,AISI 1020,IVORY POWDER COAT,22844.25,3,0.25,0.5,Unit,2
1035,CL04-08-07-006,GLASS HOLDER,CP03-30-04-000SA_R1] Car parking cover,AISI 1020,IVORY POWDER COAT,6649.72,3,0.07,0.56,Unit,8
1036,CL04-08-07-013,GLASS HOLDER,CP03-30-04-000SA_R1] Car parking cover,AISI 1020,IVORY POWDER COAT,6642.93,3,0.07,0.56,Unit,8
1037,CL04-08-07-011,COVER VERTICAL STIFFNER,CP03-30-04-000SA_R1] Car parking cover,AISI 1020,IVORY POWDER COAT,70995.25,3,0.76,3.04,Unit,4
1038,CP03-30-04-002_R1,COVER VERTICAL STIFFNER AND SPACER,CP03-30-04-000SA_R1] Car parking cover,AISI 1020,IVORY POWDER COAT,45887.29,3,0.5,2,Unit,4
1039,AV01-08-00-007,FLANGE SUPPORT,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,WHITE POWDERCOAT,59539.27,3,0.63,2.52,Unit,4
1040,AV01-00-06-007,WIRE ROUTING-2,AV01-08-06-000SA_R1] JUNCTION BOX,AISI 1020,BLUE POWDER COAT,5155.08,3,0.05,0.2,Unit,4
1041,AV01-08-06-020,WIRE ROUTING WELDMENT,AV01-08-06-000SA_R1] JUNCTION BOX,AISI 1020,BLUE POWDER COAT,10929.08,3,0.11,0.22,Unit,2
1042,AV01-08-04-002,HS VERTICAL STIFFNER,AV01-08-04-000SA] AV DOOR,AISI 1020,IVORY POWDER COAT,81518.04,3,0.89,3.56,Unit,4
1043,AV01-08-04-005,STIFFNER-03,AV01-08-04-000SA] AV DOOR,AISI 1020,IVORY POWDER COAT,1310.03,3,0.01,0.08,Unit,8
1044,AV01-08-04-004,STIFFNER-01,AV01-08-04-000SA] AV DOOR,AISI 1020,IVORY POWDER COAT,73614.17,3,0.79,3.16,Unit,4
1045,US04-18-08-005,TOP COVER STIFFNER,US04-24-08-000SA_R2] TOP ASSEMBLY,AISI 1020,IVORY POWDER COAT,11878.32,3,0.12,1.92,Unit,16
1046,US04-21-02-004,MVS VERTICAL STIFFNER,US04-24-02-000SA] DOOR,AISI 1020,IVORY POWDER COAT,52272.43,3,0.57,2.28,Unit,4
1047,US04-21-02-013,STIFFNER-04,US04-24-02-000SA] DOOR,AISI 1020,IVORY POWDER COAT,10301.09,3,0.11,0.44,Unit,4
1048,US04-21-02-014,STIFFNER-04,US04-24-02-000SA] DOOR,AISI 1020,IVORY POWDER COAT,10301.09,3,0.11,0.44,Unit,4
1049,US04-24-02-003,MVS VERTICAL STIFFNER,US04-24-02-000SA] DOOR,AISI 1020,IVORY POWDER COAT,74931.66,3,0.82,3.28,Unit,4
1050,US04-24-02-007,STIFFNER-04,US04-24-02-000SA] DOOR,AISI 1020,IVORY POWDER COAT,8950.46,3,0.09,0.72,Unit,8
1051,US04-25-02-002,MVS HORIZONTAL STIFFNER,US04-24-02-000SA] DOOR,AISI 1020,IVORY POWDER COAT,46861.49,3,0.51,2.04,Unit,4
1052,US04-25-02-005,MVS HORIZONTAL STIFFNER,US04-24-02-000SA] DOOR,AISI 1020,IVORY POWDER COAT,46861.49,3,0.51,2.04,Unit,4
1053,US04-21-02-009,STIFFNER,US04-24-02-000SA] DOOR,AISI 1020,IVORY POWDER COAT,951.21,3,0.01,0.08,Unit,8
1054,US04-25-02-008,STIFFNER,US04-24-02-000SA] DOOR,AISI 1020,IVORY POWDER COAT,1588.87,3,0.01,0.08,Unit,8
1055,US04-21-00-011,DISPLAY ARM CLAMP,US04-24-00-000MA_R1] USER STATION,AISI 1020,BLUE POWDER COAT,59136.67,3,0.65,5.2,Unit,8
1056,US04-21-00-017,DISPLAY ARM,US04-24-00-000MA_R1] USER STATION,AISI 1020,BLUE POWDER COAT,25255.93,3,0.25,1,Unit,4
1057,MB04-04-14-003_R1,STIFFNER-01,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,IVORY POWDER COAT,108946.43,3,1.2,2.4,Unit,2
1058,MB04-04-14-005,STIFFNER-03,"MB04-07-01-000SA_R1] MB STRUCTURE, MB04-07-14-000SA_R1] DOOR ASSEMBLY",AISI 1020,IVORY POWDER COAT,1237.71,3,0.01,0.12,Unit,12
1059,MB04-07-01-034,Extention board mounting plate,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,IVORY POWDER COAT,1734.82,3,0.02,0.08,Unit,4
1060,MB04-04-14-004,VERTICAL STIFFNER,MB04-07-14-000SA_R1] DOOR ASSEMBLY,AISI 1020,IVORY POWDER COAT,70351.03,3,0.78,3.12,Unit,4
1061,MB04-07-14-002,STIFFNER-01,MB04-07-14-000SA_R1] DOOR ASSEMBLY,AISI 1020,IVORY POWDER COAT,75989.42,3,0.82,3.28,Unit,4
1062,MB04-07-14-016,STIFFNER,MB04-07-14-000SA_R1] DOOR ASSEMBLY,AISI 1020,IVORY POWDER COAT,20218.82,3,0.22,0.44,Unit,2
1063,MB04-07-14-017,STIFFNER,MB04-07-14-000SA_R1] DOOR ASSEMBLY,AISI 1020,IVORY POWDER COAT,20194.02,3,0.22,0.44,Unit,2
1064,MB04-07-14-018,STIFFNER,MB04-07-14-000SA_R1] DOOR ASSEMBLY,AISI 1020,IVORY POWDER COAT,15483.3,3,0.17,0.34,Unit,2
1065,MB04-07-14-019,STIFFNER,MB04-07-14-000SA_R1] DOOR ASSEMBLY,AISI 1020,IVORY POWDER COAT,15508.1,3,0.17,0.34,Unit,2
1066,PD01-01-00-021,RIB OF PD01-01-00-020,HS06-04-00-000MA_R2] HEAT SEAL,AISI 1020,RED POWDER COAT,22274.88,3,0.25,1,Unit,4
1067,HS06-04-00-009,STIFFNER,HS06-04-00-000MA_R2] HEAT SEAL,AISI 1020,BLUE POWDER COAT,12123.56,3,0.13,0.52,Unit,4
1068,HS06-04-00-010,STIFFNER,HS06-04-00-000MA_R2] HEAT SEAL,AISI 1020,BLUE POWDER COAT,9535.81,3,0.1,0.4,Unit,4
1069,,,,,,,,,,,
1070,DR02-02-02-037_R2,FRONT TOP WELD STIFFENER,DR02-04-02-000SA_R3] DRAWER MAIN CASING,AISI 1020,POWDER COATING,11688.21,4,0.11,5.5,Unit,50
1071,DR02-04-02-043,EM LOCK MTG PLATE,"DR02-04-02-000SA_R3] DRAWER MAIN CASING, DR02-04-06-000SA_R1] DRAWER MAIN CASING, MD01-02-01-000SA_R1] MFD MAIN CASING",AISI 1020,POWDER COATING,13606.24,4,0.17,27.2,Unit,160
1072,DR02-04-02-047,EM LOCK MTG PLATE,"DR02-04-02-000SA_R3] DRAWER MAIN CASING, DR02-04-06-000SA_R1] DRAWER MAIN CASING, MD01-02-01-000SA_R1] MFD MAIN CASING",AISI 1020,POWDER COATING,15256.66,4,0.2,16,Unit,80
1073,DD01-04-30-029,SCREEN MNTG PLATE-1,DD01-04-30-000SA_R3] ROBOT FRAME STRUCTURE,AISI 1020,IVORY POWDER COAT,92897.82,4,1.3,2.6,Unit,2
1074,PR05-07-10-010,SENSOR POSITION FIXTURE,PR05-15-05-000SA] PRINTER BASE ASSEMBLY,AISI 1020,BLUE POWDER COAT,2250.38,4,0.02,0.08,Unit,4
1075,PR05-07-10-011,SENSOR POSITION FIXTURE,PR05-15-05-000SA] PRINTER BASE ASSEMBLY,AISI 1020,BLUE POWDER COAT,2366.73,4,0.03,0.12,Unit,4
1076,CP04-00-05-017_R1,EM LOCK CLAMP -2,"PR05-15-00-000MA] LABLE PRINTING STATION, PS07-28-01-000SA] PS STRUCTURE, UL08-08-02-000SA] UL MAIN STRUCTURE, SR05-06-31-000SA] ASRS STATION - 2 (LEFT), CP03-30-00-000MA_R1] CAR PARKING, AV01-08-00-000MA_R1] AUTOMATIC VISION, MB04-07-00-000MA_R1] MAIN JUNCTION BOX, HS06-04-00-000MA_R2] HEAT SEAL",AISI 1020,BLUE POWDER COAT,17676.42,4,0.24,5.76,Unit,24
1077,CL04-06-02-019,EM LOCK MOUNTING PLATE,CL04-10-02-000SA] TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,25736.09,4,0.37,0.74,Unit,2
1078,CL04-10-05-004,WIRE DUCT MTG PLATE,CL04-10-05-000SA] CPLT  WIRE DUCT,AISI 1020,IVORY POWDER COAT,64462.91,4,0.69,1.38,Unit,2
1079,CL04-06-04-012,KEEPER CLAMP,"CL04-10-04-000SA] CPLT DOOR, MB04-07-01-000SA_R1] MB STRUCTURE",AISI 1020,IVORY POWDER COAT,4238.68,4,0.05,0.2,Unit,4
1080,PS07-28-13-005,CAMERA CLAMP MOUNTING PLATE,PS07-28-13-000SA] CAMERA ASSEMBLY,AISI 1020,BLUE POWDER COAT,18638.79,4,0.26,1.04,Unit,4
1081,PS07-28-22-004,WIRE DUCT MTG PLATE,PS07-28-22-000SA] PS WIRE DUCT,AISI 1020,IVORY POWDER COAT,23984.83,4,0.25,1,Unit,4
1082,CP03-30-05-034,GLOBAL EMERGENCY SPACER CLAMP,"CP03-31-05-000SA_R1] V4 TOP ASSEMBLY, CP03-30-05-000SA_R1] V4 TOP ASSEMBLY",AISI 1020,BLUE POWDER COAT,9716.5,4,0.13,1.04,Unit,8
